,date,dayNum,dayOfWeek,yearFreq,seasonal,weekly,forecast,low80,low95,high80,high95
168,2015-10-21,2657,Wednesday,0.802739726027397,1.0356428867124199,1.1050729204374399,633297214.906563,627763413.9224674,624853597.5360197,638879796.9324591,641854930.4828008
169,2015-10-22,2658,Thursday,0.805479452054795,1.03594014492343,1.09109615403329,633125438.2391311,627511782.9861792,624560269.959052,638789312.6690774,641808068.5339925
170,2015-10-23,2659,Friday,0.8082191780821919,1.03585833812662,1.03967244883218,632953540.8900719,627259370.6881036,624265824.6068717,638699401.9488161,641762161.4599456
171,2015-10-24,2660,Saturday,0.8109589041095892,1.03484049453374,0.7984001005162281,632781525.2636673,627006178.2212585,623970262.256975,638610068.9644572,641717214.642048
172,2015-10-25,2661,Sunday,0.813698630136986,1.03281983234765,0.788181786662903,632609393.7527156,626752206.7783738,623673583.6948866,638521317.8925227,641673233.4457169
173,2015-10-26,2662,Monday,0.816438356164384,1.03046056695671,1.1145692406291898,632437148.7384448,626497457.5517492,623375789.7139422,638433152.8933182,641630223.2204967
174,2015-10-27,2663,Tuesday,0.819178082191781,1.0284220727728,1.11384382341787,632264792.5904446,626241931.7330678,623076881.1151615,638345578.1109043,641588189.300113
175,2015-10-28,2664,Wednesday,0.821917808219178,1.02735882123482,1.10516928991802,632092327.6665767,625985630.5132838,622776858.7070321,638258597.6731485,641547137.0025724
176,2015-10-29,2665,Thursday,0.824657534246575,1.02723096727466,1.09119798510853,631919756.312893,625728555.0824633,622475723.3053856,638172215.6917043,641507071.6302263
177,2015-10-30,2666,Friday,0.8273972602739731,1.02717824154129,1.03976029939723,631747080.863542,625470706.6296631,622173475.7332134,638086436.26202,641467998.469838
178,2015-10-31,2667,Saturday,0.83013698630137,1.02748053058779,0.7982309875812259,631574303.6407065,625212086.3427564,621870116.8204947,638001263.4633607,641429922.7926769
179,2015-11-01,2668,Sunday,0.832876712328767,1.02868953732482,0.787907101149228,631401426.9545139,624952695.4083502,621565647.4040716,637916701.3588195,641392849.8545665
180,2015-11-02,2669,Monday,0.8356164383561641,1.03075054884627,1.11468515553114,631228453.1029642,624692535.0115901,621260068.3274641,637832753.9953185,641356784.8959796
181,2015-11-03,2670,Tuesday,0.8383561643835621,1.0325311299736801,1.11393695691489,631055384.3718432,624431606.3360754,620953380.4407194,637749425.4036298,641321733.1421125
182,2015-11-04,2671,Wednesday,0.8410958904109591,1.03428528625849,1.1052656678026498,630882223.0346766,624169910.5637122,620645584.6002862,637666719.598383,641287699.8029538
183,2015-11-05,2672,Thursday,0.8438356164383559,1.0367392608248498,1.0912998256875799,630708971.3526163,623907448.8745804,620336681.6688231,637584640.5780655,641254690.0733614
184,2015-11-06,2673,Friday,0.846575342465753,1.0394438498804,1.03984815738551,630535631.5744036,623644222.4468175,620026672.5150858,637503192.3250749,641222709.1331437
185,2015-11-07,2674,Saturday,0.849315068493151,1.0419457207148801,0.798061910466841,630362205.9362816,623380232.4564837,619715558.0137904,637422378.8056797,641191762.1471232
186,2015-11-08,2675,Sunday,0.852054794520548,1.04378730999827,0.7876325113649041,630188696.6619133,623115480.0774658,619403339.0454359,637342203.9700743,641161854.2652259
187,2015-11-09,2676,Monday,0.8547945205479449,1.04479307143083,1.11480108248821,630015105.9623611,622849966.4813215,619090016.4961873,637262671.7523775,641132990.6225511
188,2015-11-10,2677,Tuesday,0.8575342465753419,1.04540817087677,1.11403009819922,629841436.0359569,622583692.8371869,618775591.257741,637183786.0706369,641105176.3394481
189,2015-11-11,2678,Wednesday,0.86027397260274,1.0459055624824,1.1053620540920401,629667689.0682873,622316660.3116523,618460064.227182,637105550.8268822,641078416.5215873
190,2015-11-12,2679,Thursday,0.8630136986301371,1.04603490923307,1.09140167577133,629493867.2321088,622048870.0686606,618143436.3068591,637027969.9070873,641052716.260056
191,2015-11-13,2680,Friday,0.865753424657534,1.04548260607006,1.03993602279764,629319972.6872782,621780323.2693698,617825708.4042453,636951047.1812409,641028080.6314096
192,2015-11-14,2681,Saturday,0.8684931506849309,1.0449962679520501,0.797892869165487,629146007.5807079,621511021.0720768,617506881.4318262,636874786.5033295,641004514.6977701
193,2015-11-15,2682,Sunday,0.8712328767123291,1.0451833117698,0.78735801727657,628971974.0462965,621240964.632076,617186956.3069526,636799191.7113584,640982023.5068948
194,2015-11-16,2683,Monday,0.873972602739726,1.04559589868476,1.11491702150165,628797874.2048686,620970155.101594,616865933.9517332,636724266.6274006,640960612.092256
195,2015-11-17,2684,Tuesday,0.8767123287671229,1.04541247580599,1.1141232472715101,628623710.1641287,620698593.6296321,616543815.292912,636650015.0575682,640940285.4731058
196,2015-11-18,2685,Wednesday,0.879452054794521,1.0443104279854398,1.1054584487869499,628449484.0185953,620426281.3619274,616220601.2617474,636576440.7920805,640921048.6545858
197,2015-11-19,2686,Thursday,0.882191780821918,1.04283825028063,1.09150353536065,628275197.8495386,620153219.4407982,615896292.7938913,636503547.605244,640902906.6277785
198,2015-11-20,2687,Friday,0.8849315068493149,1.04147953226053,1.04002389563425,628100853.724951,619879409.005085,615570890.8292795,636431339.2554942,640885864.3698
199,2015-11-21,2688,Saturday,0.8876712328767121,1.0397185993424498,0.797723863669577,627926453.6994661,619604851.1900282,615244396.3120241,636359819.4854347,640869926.8438665
200,2015-11-22,2689,Sunday,0.89041095890411,1.0371566419023899,0.787083618850874,627751999.8143246,619329547.1271878,614916810.1902889,636288992.0218179,640855098.9993888
201,2015-11-23,2690,Monday,0.8931506849315071,1.03444741929953,1.11503297257272,627577494.0973363,619053497.9443532,614588133.416198,636218860.575594,640841385.7720469
202,2015-11-24,2691,Tuesday,0.895890410958904,1.03223855767299,1.1142164041324099,627402938.5627977,618776704.7654436,614258366.9457248,636149428.8419373,640828792.0838631
203,2015-11-25,2692,Wednesday,0.8986301369863009,1.03117264937356,1.10555485188809,627228335.2114791,618499168.7104311,613927511.7385815,636080700.500265,640817322.8432963
204,2015-11-26,2693,Thursday,0.901369863013699,1.03146017133158,1.0916054044564398,627053686.030549,618220890.8952383,613595568.7581154,636012679.2142534,640806982.9453169
205,2015-11-27,2694,Friday,0.904109589041096,1.03235954910532,1.04011177589597,626878992.9935662,617941872.4316651,613262538.9712256,635945368.6318758,640797777.2714808
206,2015-11-28,2695,Saturday,0.9068493150684929,1.03325604630517,0.797554893971528,626704258.060394,617662114.427312,612928423.3482634,635878772.3854281,640789710.6900296
207,2015-11-29,2696,Sunday,0.90958904109589,1.03486080836648,0.786809316054479,626529483.1771886,617381617.9854801,612593222.8629042,635812894.0915496,640782788.0559535
208,2015-11-30,2697,Monday,0.9123287671232879,1.03766923129633,1.1151489357026798,626354670.2763456,617100384.2051151,612256938.4921035,635747737.3512472,640777014.2110842
209,2015-12-01,2698,Tuesday,0.9150684931506852,1.03980014082174,1.1143095687825801,626179821.2764664,616818414.1807101,611919571.2159714,635683305.7499396,640772393.9841815
210,2015-12-02,2699,Wednesday,0.9178082191780821,1.04142344132227,1.1056512633962,626004938.0823147,616535709.0022304,611581122.0176811,635619602.8574731,640768932.1910056
211,2015-12-03,2700,Thursday,0.920547945205479,1.04363396721694,1.09170728305959,625830022.5847844,616252269.755058,611241591.8834205,635556632.2281396,640766633.6344056
212,2015-12-04,2701,Friday,0.923287671232877,1.04590704853009,1.04019966358342,625655076.6608527,615968097.5199128,610900981.8022511,635494397.4007444,640765503.1044167
213,2015-12-05,2702,Saturday,0.9260273972602739,1.04771376323397,0.797385960063756,625480102.1735624,615683193.3727573,610559292.7660651,635432901.8986006,640765545.3783175
214,2015-12-06,2703,Sunday,0.9287671232876709,1.04852196115499,0.7865351088540559,625305100.9719712,615397558.3847747,610216525.7695017,635372149.2295786,640766765.2207503
215,2015-12-07,2704,Monday,0.931506849315068,1.04812414735675,1.11526491089276,625130074.8911369,615111193.622254,609872681.8098347,635312142.8861217,640769167.3837693
216,2015-12-08,2705,Tuesday,0.9342465753424659,1.04700243236671,1.11440274122266,624955025.7520632,614824100.1465616,609527761.8869264,635252886.34531,640772756.6069636
217,2015-12-09,2706,Wednesday,0.9369863013698628,1.04557382080358,1.1057476833120101,624779955.3616985,614536279.0140558,609181767.0031567,635194383.0688577,640777537.6175072
218,2015-12-10,2707,Thursday,0.9397260273972601,1.04501654000616,1.09180917117099,624604865.5128849,614247731.2760326,608834698.1633016,635136636.5031768,640783515.1302836
219,2015-12-11,2708,Friday,0.942465753424658,1.0449990332272099,1.04028755869723,624429757.9843354,613958457.9786726,608486556.374533,635079650.0793804,640790693.8479319
220,2015-12-12,2709,Saturday,0.9452054794520551,1.04319746112715,0.797217061938682,624254634.5406146,613668460.1629777,608137342.6462773,635023427.2133594,640799078.4609734
221,2015-12-13,2710,Sunday,0.947945205479452,1.04019755349189,0.7862609972162901,624079496.9321128,613377738.8646977,607787057.990196,634967971.3057781,640808673.6478711
222,2015-12-14,2711,Monday,0.9506849315068491,1.0373215211845699,1.11538089814423,623904346.8950105,613086295.1143042,607435703.4201038,634913285.7421346,640819484.075141
223,2015-12-15,2712,Tuesday,0.953424657534247,1.0333653449259201,1.11449592145332,623729186.1512741,612794129.9369147,607083279.9519014,634859373.892793,640831514.3974193
224,2015-12-16,2713,Wednesday,0.9561643835616441,1.02714565340166,1.10584411163627,623554016.4086039,612501244.3522683,606729788.6034907,634806239.1130109,640844769.2575758
225,2015-12-17,2714,Thursday,0.9589041095890408,1.0175189315872701,1.0919110687915101,623378839.3604555,612207639.3746302,606375230.3947723,634753884.7430087,640859253.2867755
226,2015-12-18,2715,Friday,0.961643835616438,1.00129583454278,1.04037546123803,623203656.6859905,611913316.0127935,606019606.3475308,634702314.1079594,640874971.1045955
227,2015-12-19,2716,Saturday,0.9643835616438359,0.9806415467233969,0.797048199588726,623028470.0500708,611618275.2699969,605662917.4854013,634651530.5180753,640891927.3191066
228,2015-12-20,2717,Sunday,0.967123287671233,0.963008660956696,0.785986981107877,622853281.1032183,611322518.143901,605305164.833802,634601537.2686187,640910126.5269434
229,2015-12-21,2718,Monday,0.96986301369863,0.945677387890818,1.1154968974583501,622678091.4816451,611026045.6265261,604946349.4198979,634552337.6399726,640929573.313446
230,2015-12-22,2719,Tuesday,0.972602739726027,0.9251208761588959,1.1145891094751899,622502902.8071928,610728858.7042311,604586472.2725321,634503934.897641,640950272.2527045
231,2015-12-23,2720,Wednesday,0.9753424657534251,0.9087536421639499,1.1059405483697,622327716.6873479,610430958.3576483,604225534.4221748,634456332.2923295,640972227.9076724
232,2015-12-24,2721,Thursday,0.978082191780822,0.894893211225016,1.09201297592205,622152534.7152112,610132345.5616753,603863536.9009014,634409533.0599624,640995444.8302475
233,2015-12-25,2722,Friday,0.980821917808219,0.879223544944771,1.04046337120644,621977358.4694995,609833021.2854029,603500480.742307,634363540.4217486,641019927.5613929
234,2015-12-26,2723,Saturday,0.983561643835616,0.8646610597183009,0.7968793730063101,621802189.5145338,609532986.4921092,603136366.9814692,634318357.5842019,641045680.631208
235,2015-12-27,2724,Sunday,0.9863013698630141,0.853938186592528,0.785713060495525,621627029.4002198,609232242.1392108,602771196.6549387,634273987.7392186,641072708.5590231
236,2015-12-28,2725,Monday,0.9890410958904109,0.8496818856076421,1.1156129088363602,621451879.662051,608930789.178234,602404970.80065,634230434.0640826,641101015.8534999
237,2015-12-29,2726,Tuesday,0.991780821917808,0.8542137833671959,1.1146823052889299,621276741.8210899,608628628.5547731,602037690.457913,634187699.7215453,641130607.0127393
238,2015-12-30,2727,Wednesday,0.9945205479452058,0.8644268241587141,1.1060369935130299,621101617.3839797,608325761.2084804,601669356.6673672,634145787.8598503,641161486.5243443
239,2015-12-31,2728,Thursday,0.9972602739726031,0.874646112635007,1.0921148925635,620926507.8429224,608022188.0730284,601299970.4709253,634104701.6127968,641193658.865563
